Date;Hour;Forex;Event;Actuel;Forecast;Previous
29/10/2015;16:00:00;USD;Promesses de ventes de logements;-0.023;0.01;-0.014
06/11/2015;14:30:00;USD;Inscriptions hebdomadaires au chomage;279;277;277
06/11/2015;14:30:00;USD;Ventes au détail mensuelle;0.012;0.011;0.002
09/11/2015;14:30:00;USD;Prix à la production mensuel;0;-0.001;0.002
12/11/2015;15:30:00;USD;Prix à la production mensuel;0.003;-0.001;-0.004
12/11/2015;15:30:00;USD;Ventes au détail mensuelle;0.002;0.003;0.001
13/11/2015;09:00:00;EUR;PIB Trimestriel All;0.003;0.003;0.004
13/11/2015;15:30:00;USD;Prix à la production mensuel;-0.004;0.002;-0.005
13/11/2015;15:30:00;USD;Ventes au détail mensuelle;0.001;0.003;0.001
17/11/2015;15:30:00;USD;IPC core mensuel;0.002;0.002;0.002
18/11/2015;15:30:00;USD;Permis de construire;1.15;1.15;1.105
19/11/2015;15:30:00;USD;Inscriptions hebdomadaires au chomage;271;271;276
23/11/2015;10:30:00;EUR;PMI manufacturier Allemagne;52.6;52;52.1
23/11/2015;17:00:00;USD;Ventes de logements existants;5.36;5.4;5.55
24/11/2015;17:00:00;USD;Confiance des consommateurs;90.4;99.5;99.1
24/11/2015;15:30:00;USD;PIB Trimestriel;0.021;0.021;0.015
24/11/2015;09:00:00;EUR;PIB Trimestriel All;0.003;0.003;0.003
25/11/2015;15:30:00;USD;Commandes de biens durables;0.005;0.003;-0.001
25/11/2015;15:30:00;USD;Inscriptions hebdomadaires au chomage;260;270;272
25/11/2015;17:00:00;USD;Ventes de logements neufs;495;500;447
30/11/2015;17:00:00;USD;Promesses de ventes de logements;0.002;0.015;-0.016
02/12/2015;15:30:00;USD;Inscriptions hebdomadaires au chomage;304;285;279
02/12/2015;15:30:00;USD;Ventes au détail mensuelle;-0.008;-0.005;-0.009
03/12/2015;14:30:00;USD;Inscriptions hebdomadaires au chomage;289;305;325
03/12/2015;14:30:00;USD;Ventes au détail mensuelle;-0.006;0.003;-0.008
06/12/2015;14:30:00;USD;Prix à la production mensuel;0.005;0.004;-0.004
11/12/2015;15:30:00;USD;Inscriptions hebdomadaires au chomage;276;270;276
15/12/2015;15:30:00;USD;IPC core mensuel;0.002;0.002;0.002
16/12/2015;21:00:00;USD;Decision de la FED sur les taux directeur;0.005;0.005;0.0025
16/12/2015;15:30:00;USD;Permis de construire;1.289;1.15;1.161
16/12/2015;10:30:00;EUR;PMI manufacturier Allemagne;53;53;52.9
17/12/2015;15:30:00;USD;Inscriptions hebdomadaires au chomage;271;275;282
22/12/2015;15:30:00;USD;PIB Trimestriel;0.02;0.019;0.021
22/12/2015;17:00:00;USD;Ventes de logements existants;4.76;5.35;5.32
23/12/2015;15:30:00;USD;Commandes de biens durables;-0.001;0.001;0.005
23/12/2015;17:00:00;USD;Ventes de logements neufs;490;505;470
24/12/2015;15:30:00;USD;Inscriptions hebdomadaires au chomage;267;270;272
29/12/2015;17:00:00;USD;Confiance des consommateurs;96.5;93.8;92.6
30/12/2015;17:00:00;USD;Promesses de ventes de logements;-0.009;0.005;0.004
31/12/2015;15:30:00;USD;Inscriptions hebdomadaires au chomage;287;270;267
02/01/2016;17:00:00;USD;Indice PMI manufacturier de l'ISM;48.2;48.1;48
02/01/2016;10:55:00;EUR;PMI manufacturier Allemagne;52.3;52.1;52.1
03/01/2016;17:00:00;USD;Indice PMI manufacturier de l'ISM;49.5;48.5;48.2
03/01/2016;10:55:00;EUR;Nombre chomeur Allemagne;-10;-10;-19
03/01/2016;10:55:00;EUR;PMI manufacturier Allemagne;50.5;50.2;50.2
04/01/2016;14:30:00;USD;Creation d'emplois dans le secteur non agricole;215;205;245
04/01/2016;16:00:00;USD;Indice PMI manufacturier de l'ISM;51.8;50.7;49.5
04/01/2016;09:55:00;EUR;PMI manufacturier Allemagne;50.7;50.4;50.4
04/01/2016;14:30:00;USD;Taux de chomage;0.05;0.049;0.049
06/01/2016;16:00:00;USD;Indice PMI manufacturier de l'ISM;51.3;50.4;50.8
06/01/2016;09:55:00;EUR;PMI manufacturier Allemagne;52.1;52.4;52.4
07/01/2016;16:00:00;USD;Indice PMI manufacturier de l'ISM;53.2;51.4;51.3
07/01/2016;09:55:00;EUR;PMI manufacturier Allemagne;54.5;54.4;54.4
08/01/2016;16:00:00;USD;Indice PMI manufacturier de l'ISM;52.6;53;53.2
08/01/2016;09:55:00;EUR;PMI manufacturier Allemagne;53.8;53.7;53.7
09/01/2016;16:00:00;USD;Indice PMI manufacturier de l'ISM;49.4;52;52.6
09/01/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;263;265;261
09/01/2016;09:55:00;EUR;PMI manufacturier Allemagne;53.6;53.6;53.6
11/01/2016;16:00:00;USD;Indice PMI manufacturier de l'ISM;51.9;51.7;51.5
12/01/2016;17:00:00;USD;Indice PMI manufacturier de l'ISM;53.2;52.2;51.9
12/01/2016;15:30:00;USD;Inscriptions hebdomadaires au chomage;268;253;251
12/01/2016;10:55:00;EUR;PMI manufacturier Allemagne;54.3;54.4;54.4
14/01/2016;15:30:00;USD;Inscriptions hebdomadaires au chomage;284;275;277
15/01/2016;15:30:00;USD;Prix à la production mensuel;-0.002;-0.002;0.003
15/01/2016;15:30:00;USD;Ventes au détail mensuelle;-0.001;0.001;0.004
20/01/2016;15:30:00;USD;IPC core mensuel;0.001;0.002;0.002
20/01/2016;15:30:00;USD;Permis de construire;1.232;1.2;1.282
21/01/2016;14:45:00;EUR;Decision de la BCE sur les taux directeur;0.0005;0.0005;0.0005
21/01/2016;15:30:00;USD;Inscriptions hebdomadaires au chomage;293;278;283
22/01/2016;10:30:00;EUR;PMI manufacturier Allemagne;52.1;53;53.2
22/01/2016;17:00:00;USD;Ventes de logements existants;5.46;5.2;4.76
26/01/2016;17:00:00;USD;Confiance des consommateurs;98.1;96.5;96.3
27/01/2016;21:00:00;USD;Decision de la FED sur les taux directeur;0.005;0.005;0.005
27/01/2016;17:00:00;USD;Ventes de logements neufs;544;500;491
28/01/2016;15:30:00;USD;Commandes de biens durables;-0.012;-0.001;-0.005
28/01/2016;15:30:00;USD;Inscriptions hebdomadaires au chomage;278;282;294
28/01/2016;17:00:00;USD;Promesses de ventes de logements;0.001;0.008;-0.011
29/01/2016;15:30:00;USD;PIB Trimestriel;0.007;0.008;0.02
02/02/2016;10:55:00;EUR;Nombre chomeur Allemagne;-20;-7;-16
05/02/2016;16:00:00;USD;Indice PMI manufacturier de l'ISM;50.8;51.4;51.8
05/02/2016;09:55:00;EUR;PMI manufacturier Allemagne;51.8;51.9;51.9
06/02/2016;13:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
06/02/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;267;270;268
09/02/2016;14:30:00;USD;Creation d'emplois dans le secteur non agricole;151;180;275
09/02/2016;14:30:00;USD;Taux de chomage;0.049;0.048;0.049
11/02/2016;20:00:00;USD;Decision de la FED sur les taux directeur;0.005;0.005;0.005
11/02/2016;10:55:00;EUR;Nombre chomeur Allemagne;-13;-1;1
11/02/2016;10:55:00;EUR;PMI manufacturier Allemagne;55;55.1;55.1
12/02/2016;15:30:00;USD;Creation d'emplois dans le secteur non agricole;178;175;142
12/02/2016;15:30:00;USD;Taux de chomage;0.046;0.049;0.049
17/02/2016;15:30:00;USD;Permis de construire;1.202;1.2;1.204
17/02/2016;15:30:00;USD;Prix à la production mensuel;0.001;-0.002;-0.002
18/02/2016;15:30:00;USD;Inscriptions hebdomadaires au chomage;262;275;269
19/02/2016;15:30:00;USD;IPC core mensuel;0.003;0.002;0.002
22/02/2016;10:30:00;EUR;PMI manufacturier Allemagne;50.2;52;52.3
23/02/2016;17:00:00;USD;Confiance des consommateurs;92.2;97;97.8
23/02/2016;09:00:00;EUR;PIB Trimestriel All;0.003;0.003;0.003
23/02/2016;17:00:00;USD;Ventes de logements existants;5.47;5.32;5.45
24/02/2016;17:00:00;USD;Ventes de logements neufs;494;520;544
25/02/2016;15:30:00;USD;Commandes de biens durables;0.018;0.002;-0.007
25/02/2016;15:30:00;USD;Inscriptions hebdomadaires au chomage;272;270;262
26/02/2016;15:30:00;USD;PIB Trimestriel;0.01;0.004;0.007
29/02/2016;17:00:00;USD;Promesses de ventes de logements;-0.025;0.005;0.009
02/03/2016;17:00:00;USD;Indice PMI manufacturier de l'ISM;53.5;55.1;55.3
03/03/2016;17:00:00;USD;Indice PMI manufacturier de l'ISM;53.4;53.2;53.5
03/03/2016;15:30:00;USD;Inscriptions hebdomadaires au chomage;278;271;272
06/03/2016;14:30:00;USD;Creation d'emplois dans le secteur non agricole;38;164;123
06/03/2016;16:00:00;USD;Indice PMI manufacturier de l'ISM;52.9;55.5;55.7
06/03/2016;14:30:00;USD;Taux de chomage;0.047;0.049;0.05
08/03/2016;16:00:00;USD;Indice PMI manufacturier de l'ISM;55.5;56;56.5
10/03/2016;16:00:00;USD;Indice PMI manufacturier de l'ISM;51.5;50.3;49.4
10/03/2016;09:55:00;EUR;PMI manufacturier Allemagne;54.3;54.3;54.3
11/03/2016;16:00:00;USD;Indice PMI manufacturier de l'ISM;54.8;56;57.1
11/03/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;265;258;258
15/03/2016;14:30:00;USD;Prix à la production mensuel;-0.002;-0.002;0.001
15/03/2016;14:30:00;USD;Ventes au détail mensuelle;-0.001;-0.002;-0.004
16/03/2016;20:00:00;USD;Decision de la FED sur les taux directeur;0.005;0.005;0.005
16/03/2016;14:30:00;USD;IPC core mensuel;0.003;0.002;0.003
16/03/2016;14:30:00;USD;Permis de construire;1.167;1.2;1.204
17/03/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;265;268;258
21/03/2016;16:00:00;USD;Ventes de logements existants;5.08;5.34;5.47
22/03/2016;10:30:00;EUR;PMI manufacturier Allemagne;50.4;50.8;50.5
23/03/2016;16:00:00;USD;Ventes de logements neufs;512;510;502
24/03/2016;14:30:00;USD;Commandes de biens durables;-0.01;-0.002;0.012
24/03/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;265;268;259
25/03/2016;14:30:00;USD;PIB Trimestriel;0.014;0.01;0.01
28/03/2016;16:00:00;USD;Promesses de ventes de logements;0.035;0.01;-0.03
29/03/2016;16:00:00;USD;Confiance des consommateurs;96.2;94;94
31/03/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;276;265;265
31/03/2016;09:55:00;EUR;Nombre chomeur Allemagne;0;-7;-9
01/04/2016;17:00:00;USD;Indice PMI manufacturier de l'ISM;48.2;49;48.6
01/04/2016;10:55:00;EUR;PMI manufacturier Allemagne;53.2;53;53
02/04/2016;15:30:00;USD;Inscriptions hebdomadaires au chomage;285;280;277
03/04/2016;15:30:00;USD;Creation d'emplois dans le secteur non agricole;242;190;172
03/04/2016;15:30:00;USD;Taux de chomage;0.049;0.049;0.049
05/04/2016;16:00:00;USD;Indice PMI manufacturier de l'ISM;55.7;54.7;54.5
08/04/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;269;265;266
11/04/2016;14:30:00;USD;Creation d'emplois dans le secteur non agricole;161;175;191
11/04/2016;14:30:00;USD;Taux de chomage;0.049;0.049;0.05
13/04/2016;14:30:00;USD;Prix à la production mensuel;-0.001;0.002;-0.002
13/04/2016;14:30:00;USD;Ventes au détail mensuelle;-0.003;0.001;-0.001
14/04/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;253;270;266
14/04/2016;14:30:00;USD;IPC core mensuel;0.001;0.002;0.003
19/04/2016;14:30:00;USD;Permis de construire;1.086;1.2;1.177
20/04/2016;16:00:00;USD;Ventes de logements existants;5.33;5.3;5.07
21/04/2016;13:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
21/04/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;247;263;253
22/04/2016;09:30:00;EUR;PMI manufacturier Allemagne;51.9;51;50.7
25/04/2016;16:00:00;USD;Ventes de logements neufs;511;520;519
26/04/2016;14:30:00;USD;Commandes de biens durables;-0.002;0.005;-0.013
26/04/2016;16:00:00;USD;Confiance des consommateurs;94.2;96;96.1
27/04/2016;20:00:00;USD;Decision de la FED sur les taux directeur;0.005;0.005;0.005
27/04/2016;16:00:00;USD;Promesses de ventes de logements;0.014;0.005;0.034
28/04/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;257;260;248
28/04/2016;09:55:00;EUR;Nombre chomeur Allemagne;-16;4;-3
28/04/2016;14:30:00;USD;PIB Trimestriel;0.005;0.007;0.014
01/05/2016;10:55:00;EUR;Nombre chomeur Allemagne;-14;-6;-14
02/05/2016;15:30:00;USD;Creation d'emplois dans le secteur non agricole;151;190;262
02/05/2016;15:30:00;USD;Taux de chomage;0.049;0.05;0.05
04/05/2016;16:00:00;USD;Indice PMI manufacturier de l'ISM;54.5;54;53.4
05/05/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;274;260;257
08/05/2016;14:30:00;USD;Creation d'emplois dans le secteur non agricole;255;180;292
08/05/2016;14:30:00;USD;Taux de chomage;0.049;0.048;0.049
10/05/2016;16:00:00;USD;Indice PMI manufacturier de l'ISM;57.1;53;51.4
12/05/2016;17:00:00;USD;Indice PMI manufacturier de l'ISM;57.2;55.4;54.8
13/05/2016;08:00:00;EUR;PIB Trimestriel All;0.007;0.006;0.003
13/05/2016;14:30:00;USD;Prix à la production mensuel;0.002;0.003;-0.001
13/05/2016;14:30:00;USD;Ventes au détail mensuelle;0.013;0.008;-0.003
17/05/2016;14:30:00;USD;IPC core mensuel;0.002;0.002;0.001
17/05/2016;14:30:00;USD;Permis de construire;1.116;1.13;1.077
19/05/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;278;275;294
20/05/2016;16:00:00;USD;Ventes de logements existants;5.45;5.4;5.36
23/05/2016;09:30:00;EUR;PMI manufacturier Allemagne;52.4;52;51.8
24/05/2016;08:00:00;EUR;PIB Trimestriel All;0.007;0.007;0.007
24/05/2016;16:00:00;USD;Ventes de logements neufs;619;523;531
26/05/2016;14:30:00;USD;Commandes de biens durables;0.004;0.003;0.001
26/05/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;268;275;278
26/05/2016;16:00:00;USD;Promesses de ventes de logements;0.051;0.006;0.016
27/05/2016;14:30:00;USD;PIB Trimestriel;0.008;0.009;0.005
31/05/2016;16:00:00;USD;Confiance des consommateurs;92.6;96;94.7
31/05/2016;09:55:00;EUR;Nombre chomeur Allemagne;-11;-5;-16
01/06/2016;17:00:00;USD;Indice PMI manufacturier de l'ISM;55.3;56;55.9
05/06/2016;14:30:00;USD;Creation d'emplois dans le secteur non agricole;160;202;208
05/06/2016;14:30:00;USD;Taux de chomage;0.05;0.05;0.05
07/06/2016;16:00:00;USD;Indice PMI manufacturier de l'ISM;56.5;53.3;52.9
09/06/2016;16:00:00;USD;Indice PMI manufacturier de l'ISM;51.4;55;55.5
10/06/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;249;257;254
14/06/2016;14:30:00;USD;Ventes au détail mensuelle;0.005;0.003;0.013
15/06/2016;20:00:00;USD;Decision de la FED sur les taux directeur;0.005;0.005;0.005
15/06/2016;14:30:00;USD;Prix à la production mensuel;0.004;0.003;0.002
16/06/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;277;270;264
16/06/2016;14:30:00;USD;IPC core mensuel;0.002;0.002;0.002
17/06/2016;14:30:00;USD;Permis de construire;1.138;1.15;1.13
22/06/2016;16:00:00;USD;Ventes de logements existants;5.53;5.54;5.43
23/06/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;259;270;277
23/06/2016;09:30:00;EUR;PMI manufacturier Allemagne;54.4;52;52.1
23/06/2016;16:00:00;USD;Ventes de logements neufs;551;560;586
24/06/2016;14:30:00;USD;Commandes de biens durables;-0.003;0.002;0.005
28/06/2016;16:00:00;USD;Confiance des consommateurs;98;93.3;92.4
28/06/2016;14:30:00;USD;PIB Trimestriel;0.011;0.01;0.008
29/06/2016;16:00:00;USD;Promesses de ventes de logements;-0.037;-0.011;0.039
30/06/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;268;267;258
30/06/2016;09:55:00;EUR;Nombre chomeur Allemagne;-6;-5;-10
01/07/2016;15:30:00;USD;Inscriptions hebdomadaires au chomage;277;275;287
04/07/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;267;270;276
07/07/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;254;270;270
10/07/2016;14:30:00;USD;Creation d'emplois dans le secteur non agricole;156;175;167
10/07/2016;14:30:00;USD;Taux de chomage;0.05;0.049;0.049
14/07/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;254;265;254
14/07/2016;14:30:00;USD;Prix à la production mensuel;0.005;0.003;0.004
15/07/2016;14:30:00;USD;IPC core mensuel;0.002;0.002;0.002
15/07/2016;14:30:00;USD;Ventes au détail mensuelle;0.006;0.001;0.002
19/07/2016;14:30:00;USD;Permis de construire;1.153;1.15;1.136
21/07/2016;13:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
21/07/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;253;265;254
21/07/2016;16:00:00;USD;Ventes de logements existants;5.57;5.48;5.51
22/07/2016;09:30:00;EUR;PMI manufacturier Allemagne;53.7;53.5;54.5
26/07/2016;16:00:00;USD;Confiance des consommateurs;97.3;95.9;97.4
26/07/2016;16:00:00;USD;Ventes de logements neufs;592;560;572
27/07/2016;14:30:00;USD;Commandes de biens durables;-0.005;0.003;-0.004
27/07/2016;20:00:00;USD;Decision de la FED sur les taux directeur;0.005;0.005;0.005
27/07/2016;16:00:00;USD;Promesses de ventes de logements;0.002;0.014;-0.037
28/07/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;266;260;252
28/07/2016;09:55:00;EUR;Nombre chomeur Allemagne;-7;-3;-6
29/07/2016;14:30:00;USD;PIB Trimestriel;0.012;0.026;0.008
01/08/2016;15:30:00;USD;Creation d'emplois dans le secteur non agricole;292;200;252
01/08/2016;15:30:00;USD;Taux de chomage;0.05;0.05;0.05
07/08/2016;14:30:00;USD;Creation d'emplois dans le secteur non agricole;287;175;11
07/08/2016;14:30:00;USD;Taux de chomage;0.049;0.048;0.047
09/08/2016;13:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
09/08/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;259;265;263
12/08/2016;14:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
12/08/2016;15:30:00;USD;Inscriptions hebdomadaires au chomage;258;258;268
16/08/2016;14:30:00;USD;IPC core mensuel;0.001;0.002;0.002
16/08/2016;14:30:00;USD;Permis de construire;1.152;1.16;1.153
18/08/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;262;265;266
23/08/2016;09:30:00;EUR;PMI manufacturier Allemagne;53.6;53.5;53.8
23/08/2016;16:00:00;USD;Ventes de logements neufs;654;580;582
24/08/2016;08:00:00;EUR;PIB Trimestriel All;0.004;0.004;0.004
24/08/2016;16:00:00;USD;Ventes de logements existants;5.39;5.51;5.57
25/08/2016;14:30:00;USD;Commandes de biens durables;0.015;0.005;-0.003
25/08/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;261;265;262
26/08/2016;14:30:00;USD;PIB Trimestriel;0.011;0.011;0.012
30/08/2016;16:00:00;USD;Confiance des consommateurs;101.1;97;96.7
31/08/2016;09:55:00;EUR;Nombre chomeur Allemagne;-7;-5;-8
31/08/2016;16:00:00;USD;Promesses de ventes de logements;0.013;0.006;-0.008
06/09/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;264;270;268
15/09/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;260;265;259
15/09/2016;14:30:00;USD;Prix à la production mensuel;0;0.001;-0.004
15/09/2016;14:30:00;USD;Ventes au détail mensuelle;-0.003;-0.001;0.001
16/09/2016;14:30:00;USD;IPC core mensuel;0.003;0.002;0.001
20/09/2016;14:30:00;USD;Permis de construire;1.139;1.17;1.144
21/09/2016;20:00:00;USD;Decision de la FED sur les taux directeur;0.005;0.005;0.005
22/09/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;252;262;260
22/09/2016;16:00:00;USD;Ventes de logements existants;5.33;5.45;5.38
23/09/2016;09:30:00;EUR;PMI manufacturier Allemagne;54.3;53.1;53.6
26/09/2016;16:00:00;USD;Ventes de logements neufs;609;600;659
27/09/2016;16:00:00;USD;Confiance des consommateurs;104.1;99;101.8
28/09/2016;14:30:00;USD;Commandes de biens durables;-0.004;-0.004;0.011
29/09/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;254;260;251
29/09/2016;09:55:00;EUR;Nombre chomeur Allemagne;1;-5;-6
29/09/2016;14:30:00;USD;PIB Trimestriel;0.014;0.013;0.011
29/09/2016;16:00:00;USD;Promesses de ventes de logements;-0.024;0.003;0.012
03/10/2016;14:45:00;EUR;Decision de la BCE sur les taux directeur;0;0.0005;0.0005
03/10/2016;15:30:00;USD;Inscriptions hebdomadaires au chomage;259;275;277
11/10/2016;15:30:00;USD;Inscriptions hebdomadaires au chomage;254;260;265
13/10/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;246;254;246
14/10/2016;14:30:00;USD;Prix à la production mensuel;0.003;0.002;0
14/10/2016;14:30:00;USD;Ventes au détail mensuelle;0.006;0.006;-0.002
18/10/2016;14:30:00;USD;IPC core mensuel;0.001;0.002;0.003
19/10/2016;14:30:00;USD;Permis de construire;1.225;1.165;1.152
20/10/2016;13:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
20/10/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;260;250;247
20/10/2016;16:00:00;USD;Ventes de logements existants;5.47;5.35;5.3
24/10/2016;09:30:00;EUR;PMI manufacturier Allemagne;55.1;54.3;54.3
25/10/2016;16:00:00;USD;Confiance des consommateurs;98.6;101;103.5
26/10/2016;16:00:00;USD;Ventes de logements neufs;593;600;575
27/10/2016;14:30:00;USD;Commandes de biens durables;0.002;0.002;0.001
27/10/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;258;255;261
27/10/2016;16:00:00;USD;Promesses de ventes de logements;0.015;0.012;-0.025
28/10/2016;14:30:00;USD;PIB Trimestriel;0.029;0.025;0.014
02/11/2016;15:30:00;USD;Inscriptions hebdomadaires au chomage;269;281;285
08/11/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;266;265;267
15/11/2016;09:00:00;EUR;PIB Trimestriel All;0.002;0.003;0.004
15/11/2016;15:30:00;USD;Ventes au détail mensuelle;0.008;0.006;0.01
16/11/2016;15:30:00;USD;Prix à la production mensuel;0;0.003;0.003
17/11/2016;15:30:00;USD;Inscriptions hebdomadaires au chomage;235;257;254
17/11/2016;15:30:00;USD;IPC core mensuel;0.001;0.002;0.001
17/11/2016;15:30:00;USD;Permis de construire;1.229;1.198;1.225
22/11/2016;17:00:00;USD;Ventes de logements existants;5.6;5.43;5.49
23/11/2016;15:30:00;USD;Commandes de biens durables;0.01;0.002;0.002
23/11/2016;15:30:00;USD;Inscriptions hebdomadaires au chomage;251;250;233
23/11/2016;10:30:00;EUR;PMI manufacturier Allemagne;54.4;54.8;55
23/11/2016;17:00:00;USD;Ventes de logements neufs;563;593;574
24/11/2016;09:00:00;EUR;PIB Trimestriel All;0.002;0.002;0.002
29/11/2016;17:00:00;USD;Confiance des consommateurs;107.1;101.2;100.8
29/11/2016;15:30:00;USD;PIB Trimestriel;0.032;0.03;0.029
30/11/2016;10:55:00;EUR;Nombre chomeur Allemagne;-5;-5;-13
30/11/2016;17:00:00;USD;Promesses de ventes de logements;0.001;0.002;0.014
02/12/2016;09:00:00;EUR;PIB Trimestriel All;0.003;0.003;0.003
02/12/2016;15:30:00;USD;Ventes au détail mensuelle;0.002;0.001;0.002
05/12/2016;14:30:00;USD;Inscriptions hebdomadaires au chomage;294;270;274
